# Avida tasks execution data
# Mon Jun  4 12:26:05 2018
# First column gives the current update, all further columns give the number
# of times the particular task has been executed this update.
#  1: Update
#  2: Echo
#  3: Nand
#  4: Not
#  5: And
#  6: OrNot

100 3530 0 0 0 0 
200 18447 12 9 0 0 
300 41044 62 25 0 14 
400 72519 306 74 0 6 
500 98550 605 152 0 3 
600 99397 779 216 0 8 
700 97189 931 246 0 6 
800 95221 1056 228 0 16 
900 93229 1108 226 0 50 
1000 90867 1440 218 0 49 
