# Avida time data
# Fri Jun 15 12:09:40 2018
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

0 0 0 30 
100 1.05194 7 3300 
200 2.1175 14.8389 108000 
300 3.17477 22.8058 108000 
400 4.22466 30.705 108000 
500 5.26759 38.6036 108000 
600 6.30403 46.4558 108000 
700 7.33874 54.2631 108000 
800 8.37031 62.0203 108000 
900 9.39619 69.8208 108000 
1000 10.4222 77.6711 108000 
1100 11.4436 85.3794 108000 
1200 12.4574 93.0583 108000 
1300 13.4699 100.849 108000 
1400 14.46 109.316 108000 
1500 15.0069 135.413 108000 
1600 15.1577 148.697 108000 
1700 15.2621 165.565 108000 
1800 15.3378 177.791 108000 
1900 15.3902 194.306 108000 
2000 15.4287 205.569 108000 
2100 15.4662 214.869 108000 
2200 15.5036 224 108000 
2300 15.5405 233.109 108000 
2400 15.569 249.943 108000 
2500 15.5885 262.83 108000 
2600 15.6072 274.163 108000 
2700 15.6256 288.712 108000 
2800 15.6436 303.673 108000 
2900 15.6615 316.592 108000 
3000 15.6794 328.83 108000 
3100 15.6973 340.896 108000 
3200 15.7152 352.987 108000 
3300 15.7332 365.058 108000 
3400 15.751 377.088 108000 
3500 15.769 389.193 108000 
3600 15.7868 401.23 108000 
3700 15.8013 423.152 108000 
3800 15.8107 440.308 108000 
3900 15.8196 452.912 108000 
4000 15.8287 465.018 108000 
4100 15.8377 477.113 108000 
4200 15.8467 489.157 108000 
4300 15.8557 501.256 108000 
4400 15.8647 513.231 108000 
4500 15.8737 524.933 108000 
4600 15.8827 536.851 108000 
4700 15.8917 548.894 108000 
4800 15.9007 561.246 108000 
4900 15.9097 573.54 108000 
5000 15.9187 585.508 108000 
5100 15.9276 597.707 108000 
5200 15.9366 610.103 108000 
5300 15.9455 622.459 108000 
5400 15.9545 634.764 108000 
5500 15.9635 646.794 108000 
5600 15.9724 659.087 108000 
5700 15.9813 671.205 108000 
5800 15.9903 683.319 108000 
5900 15.9992 695.171 108000 
6000 16.0081 707.222 108000 
6100 16.0171 719.435 108000 
6200 16.026 731.235 108000 
6300 16.0349 743.267 108000 
6400 16.0439 755.265 108000 
6500 16.0528 767.774 108000 
6600 16.0617 779.897 108000 
6700 16.0699 798.351 108000 
6800 16.0722 823.336 108000 
6900 16.0734 845.518 108000 
7000 16.0741 868.516 108000 
7100 16.0746 881.781 108000 
7200 16.0752 894.456 108000 
7300 16.0758 907.011 108000 
7400 16.0764 919.504 108000 
7500 16.077 932.1 108000 
7600 16.0775 944.556 108000 
7700 16.0781 957.062 108000 
7800 16.0787 969.532 108000 
7900 16.0793 982.04 108000 
8000 16.0798 994.536 108000 
8100 16.0804 1006.98 108000 
8200 16.0818200 11.1141 10608300 16.0818300 11.1147 1075.8400 16.0828400 11.1152 1090.8500 16.0828500 11.1158 1104.8600 16.0838600 11.1163 1119.8700 16.0838700 11.1169 1134.8800 16.0848800 11.1174 1149.8900 16.0858900 11.118 1165.17 108000 
9000 11.1186 1181.15 108000 
9100 11.1191 1197.34 108000 
9200 11.1197 1214.31 108000 
9300 11.1202 1230.53 108000 
9400 11.1208 1246.17 108000 
9500 11.1213 1261.91 108000 
9600 11.1219 1278 108000 
9700 11.1224 1294.07 108000 
9800 11.123 1309.73 108000 
9900 11.1235 1325.47 108000 
10000 11.1241 1341 108000 
10100 11.1246 1356.77 108000 
10200 11.1252 1372.33 108000 
10300 11.1257 1387.4 108000 
10400 11.1263 1403.13 108000 
10500 11.1268 1418.37 108000 
10600 11.1268 1435.66 108000 
10700 11.1269 1451.3 108000 
10800 11.127 1466.91 108000 
10900 11.127 1482.54 108000 
11000 11.1271 1498.26 108000 
11100 11.1272 1513.94 108000 
11200 11.1273 1529.81 108000 
11300 11.1273 1545.79 108000 
11400 11.1274 1561.58 108000 
11500 11.1275 1577.44 108000 
11600 11.1275 1593.32 108000 
11700 11.1276 1608.96 108000 
11800 11.1277 1624.93 108000 
11900 11.1277 1640.75 108000 
12000 11.1278 1656.51 108000 
12100 11.1279 1672.3 108000 
12200 11.1279 1688.44 108000 
12300 11.128 1704 108000 
12400 11.1281 1719.88 108000 
12500 11.1282 1735.99 108000 
12600 11.1282 1752.15 108000 
12700 11.1283 1768.03 108000 
12800 11.1284 1783.85 108000 
12900 11.1284 1799.61 108000 
13000 11.1285 1815.34 108000 
13100 11.1286 1831.36 108000 
13200 11.1286 1847.59 108000 
13300 11.1287 1863.56 108000 
13400 11.1288 1879.53 108000 
13500 11.1288 1895.59 108000 
13600 11.1289 1911.14 108000 
13700 11.129 1927.19 108000 
13800 11.1291 1943.2 108000 
13900 11.1291 1958.73 108000 
14000 11.1292 1974.64 108000 
14100 11.1293 1990.55 108000 
14200 11.1293 2006.68 108000 
14300 11.1294 2022.41 108000 
14400 11.1295 2038.47 108000 
14500 11.1295 2054.45 108000 
14600 11.1296 2070.23 108000 
14700 11.1297 2086.52 108000 
14800 11.1297 2102.21 108000 
14900 11.1298 2118.92 108000 
15000 11.1299 2135.48 108000 
15100 11.13 2152.5 108000 
15200 11.13 2168.55 108000 
15300 11.1301 2184.94 108000 
15400 11.1302 2201.52 108000 
15500 11.1302 2217.29 108000 
15600 11.1303 2232.82 108000 
15700 11.1304 2249.71 108000 
15800 11.1304 2266.35 108000 
15900 11.1305 2282.33 108000 
16000 11.1306 2298.38 108000 
16100 11.1307 2315.22 108000 
16200 11.1307 2331.19 108000 
16300 11.1308 2347.11 108000 
16400 11.1309 2363.47 108000 
16500 11.1309 2379.45 108000 
16600 11.131 2396.06 108000 
