# Avida time data
# Fri Jun 15 12:07:33 2018
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

0 0 0 30 
100 1.0317 6.99213 3810 
2200 2.07385 14.8878 108000 
300 3.1146 22.7769 108000 
400 4.15229 30.6625 108000 
500 5.18542 39.0692 108000 
600 6.21624 49.2228 108000 
700 7.24234 62.0019 108000 
800 8.26806 75.8911 108000 
900 9.29484 88.0472 108000 
1000 10.3259 99.1778 108000 
1100 11.3538 109.858 108000 
1200 12.3725 120.766 108000 
1300 12.9522 148 108000 
1400 13.2256 161.779 108000 
1500 13.489 173.156 108000 
1600 13.6977 193.637 108000 
1700 13.747 220.494 108000 
1800 13.7822 232.452 108000 
1900 13.8169 244.771 108000 
2000 13.8404 267.159 108000 
2100 13.858 280.486 108000 
2200 13.8753 292.157 108000 
2300 13.8926 303.868 108000 
2400 13.9099 315.525 108000 
2500 13.9272 327.222 108000 
2600 13.9444 338.876 108000 
2700 13.9614 351.329 108000 
2800 13.9764 370.796 108000 
2900 13.9886 392.013 108000 
3000 13.999 409.891 108000 
3100 14.0082 424.948 108000 
3200 14.0172 437.887 108000 
3300 14.026 450.39 108000 
3400 14.0348 462.29 108000 
3500 14.0436 474.003 108000 
3600 14.0524 485.978 108000 
3700 14.0612 497.908 108000 
3800 14.07 509.964 108000 
3900 14.0788 521.914 108000 
4000 14.0876 533.938 108000 
4100 14.0964 545.999 108000 
4200 14.1053 558.196 108000 
4300 14.114 570.082 108000 
4400 14.1229 582.053 108000 
4500 14.1317 594.037 108000 
4600 14.1405 605.979 108000 
4700 14.1493 618.347 108000 
4800 14.158 630.5 108000 
4900 14.1668 642.618 108000 
5000 14.1756 654.721 108000 
5100 14.1843 666.677 108000 
5200 14.193 678.556 108000 
5300 14.1965 707.601 108000 
5400 14.1971 721.373 108000 
5500 14.1977 733.51 108000 
5600 14.1981 757.035 108000 
5700 14.1984 778.906 108000 
5800 14.1985 798.113 108000 
5900 14.1986 810.455 108000 
6000 14.1988 822.632 108000 
6100 14.1989 834.711 108000 
