# Avida tasks execution data
# Wed Jun  6 14:15:49 2018
# First column gives the current update, all further columns give the number
# of times the particular task has been executed this update.
#  1: Update
#  2: Echo
#  3: Nand
#  4: Not
#  5: And
#  6: OrNot

100 8925 0 0 0 0 
200 125987 3 0 0 0 
300 125993 15 0 0 0 
400 125972 41 2 0 0 
500 125975 99 3 0 0 
600 125898 104 3 0 0 
700 125907 137 2 0 0 
800 125885 92 13 0 0 
900 125838 31 3 0 0 
1000 125811 12 9 0 0 
1100 125765 25 0 0 0 
1200 125798 13 0 0 0 
1300 125813 4 0 0 0 
1400 125758 0 0 0 0 
1500 125767 11 0 0 0 
1600 125728 18 0 0 0 
1700 125675 15 0 0 0 
1800 125729 25 0 0 0 
1900 125679 25 0 0 0 
2000 125587 36 0 0 0 
2100 125425 43 0 0 0 
2200 125317 84 0 0 0 
2300 125194 57 0 0 0 
2400 124966 61 0 0 0 
2500 124810 33 1 0 0 
2600 124606 30 0 0 0 
2700 124756 0 0 0 0 
2800 124829 3 0 0 0 
2900 124715 0 0 0 0 
3000 124582 0 0 0 0 
3100 124444 4 2 0 0 
3200 124472 6 0 0 0 
3300 124482 21 0 0 0 
3400 124384 22 0 0 0 
3500 124303 4 2 0 0 
3600 124563 0 0 0 0 
3700 124452 12 1 0 0 
3800 124472 14 0 0 0 
3900 124259 18 0 0 0 
4000 124313 28 0 0 0 
4100 124359 23 0 0 0 
4200 124679 26 0 0 0 
4300 124554 63 0 0 0 
4400 124550 44 0 0 0 
4500 124537 30 0 0 0 
4600 124379 41 0 0 0 
4700 124304 8 4 0 0 
4800 124479 17 0 0 0 
4900 124462 11 1 0 0 
5000 124281 9 0 0 0 
5100 124465 1 0 0 0 
5200 124319 2 0 0 0 
5300 124129 1 2 0 0 
5400 124014 3 4 0 0 
5500 124189 0 0 0 0 
5600 124433 0 0 0 0 
5700 124549 10 0 0 0 
5800 124484 15 3 0 0 
5900 124481 0 0 0 0 
6000 124690 0 0 0 0 
6100 124657 0 0 0 0 
6200 124599 0 2 0 0 
6300 124528 0 0 0 0 
6400 124569 0 0 0 0 
6500 124449 5 0 0 0 
6600 124617 6 0 0 0 
6700 124367 2 0 0 0 
6800 124376 11 0 0 0 
6900 124311 0 0 0 0 
7000 124489 0 0 0 0 
7100 124351 1 0 0 0 
7200 124260 2 0 0 0 
7300 124320 2 0 0 0 
7400 124556 0 0 0 0 
7500 124681 2 0 0 0 
7600 124723 3 0 0 0 
7700 124780 2 0 0 0 
7800 124593 0 0 0 0 
7900 124767 1 0 0 0 
8000 124701 12 0 0 0 
8100 124530 9 0 0 0 
8200 124528 5 0 0 0 
8300 124756 0 2 0 0 
8400 124721 0 0 0 0 
8500 124697 0 0 0 0 
8600 124743 0 0 0 0 
8700 124725 0 0 0 0 
8800 124538 3 1 0 0 
8900 124504 5 0 0 0 
9000 124454 9 3 0 0 
9100 124627 1 0 0 0 
9200 124682 4 0 0 0 
9300 124522 2 3 0 0 
9400 124315 14 1 0 0 
9500 124507 2 0 0 0 
9600 124708 0 0 0 0 
9700 124744 0 0 0 0 
9800 124544 1 7 0 0 
9900 124554 0 0 0 0 
10000 124675 6 1 0 0 
10100 124666 3 2 0 0 
10200 124635 4 0 0 0 
10300 124792 0 0 0 0 
10400 124934 0 2 0 0 
10500 124850 0 0 0 0 
10600 124793 0 2 0 0 
10700 124899 0 0 0 0 
10800 124843 0 0 0 0 
10900 124716 2 0 0 0 
11000 124398 0 0 0 0 
11100 124422 0 0 0 0 
11200 124529 6 4 0 0 
11300 124572 7 0 0 0 
11400 124648 0 0 0 0 
11500 124582 0 0 0 0 
11600 124692 0 0 0 0 
11700 124656 0 0 0 0 
11800 124644 0 0 0 0 
11900 124434 14 0 0 0 
12000 124358 11 0 0 0 
12100 124350 3 0 0 0 
12200 124390 0 0 0 0 
12300 124680 0 0 0 0 
12400 124652 5 0 0 0 
12500 124709 0 0 0 0 
12600 124380 4 0 0 0 
12700 124342 10 0 0 0 
12800 124353 10 0 0 0 
12900 124681 7 0 0 0 
13000 124675 32 2 0 0 
13100 124816 36 3 0 0 
13200 124628 44 0 0 0 
13300 124530 53 3 0 0 
13400 124478 30 1 0 0 
13500 124283 46 0 0 0 
13600 124290 41 4 0 0 
13700 124229 21 2 0 0 
13800 124412 5 3 0 0 
13900 124435 0 0 0 0 
14000 124482 0 0 0 0 
14100 124574 0 1 0 0 
14200 124686 2 0 0 0 
14300 124590 0 0 0 0 
14400 124488 4 0 0 0 
14500 124618 0 0 0 0 
14600 124522 2 0 0 0 
14700 124785 1 0 0 0 
14800 124908 2 0 0 0 
14900 124638 0 0 0 0 
15000 124618 1 0 0 0 
15100 124825 0 0 0 0 
15200 124632 0 0 0 0 
15300 124690 2 0 0 0 
15400 124744 2 1 0 0 
15500 124577 19 10 0 0 
15600 124493 36 0 0 0 
15700 124325 48 0 0 0 
15800 124441 90 0 0 0 
15900 124542 109 0 0 0 
16000 124557 117 0 0 0 
16100 124473 123 0 0 0 
16200 124446 138 2 0 0 
16300 124414 220 0 0 0 
16400 124335 300 0 0 0 
16500 124215 354 0 0 0 
16600 123801 275 5 0 0 
16700 124053 210 3 0 0 
16800 124142 281 0 0 0 
16900 124482 153 3 0 0 
17000 124426 131 7 0 0 
17100 124462 123 0 0 0 
17200 124521 139 0 0 0 
17300 124669 74 0 0 0 
17400 124723 20 0 0 0 
17500 124722 14 0 0 0 
17600 124953 37 0 0 0 
17700 124943 26 0 0 0 
17800 124939 10 0 0 0 
17900 124781 14 0 0 0 
18000 124679 17 0 0 0 
18100 124482 24 0 0 0 
18200 124401 29 0 0 0 
18300 124283 39 0 0 0 
18400 124321 50 0 0 0 
18500 124519 63 0 0 0 
18600 124440 99 0 0 0 
18700 124401 78 2 0 0 
18800 124190 89 0 0 0 
18900 124180 82 0 0 0 
19000 123997 38 0 0 0 
19100 124035 29 0 0 0 
19200 124144 4 0 0 0 
19300 124319 0 0 0 0 
19400 124495 0 1 0 0 
19500 124448 0 0 0 0 
19600 124645 2 0 0 0 
19700 124730 7 0 0 0 
19800 124843 2 0 0 0 
19900 124732 2 0 0 0 
20000 124686 0 4 0 0 
20100 124709 0 0 0 0 
20200 124591 0 0 0 0 
20300 124447 0 0 0 0 
20400 124523 9 0 0 0 
20500 124518 12 0 0 0 
20600 124811 4 0 0 0 
20700 124710 0 0 0 0 
20800 124622 2 0 0 0 
20900 124798 0 0 0 0 
21000 124945 2 0 0 0 
21100 124814 0 0 0 0 
21200 124701 1 0 0 0 
21300 124706 6 0 0 0 
21400 124387 8 0 0 0 
21500 124479 15 0 0 0 
21600 124388 4 0 0 0 
21700 124386 8 0 0 0 
21800 124245 26 0 0 0 
21900 124330 0 0 0 0 
22000 124387 0 0 0 0 
22100 124563 0 0 0 0 
22200 124362 1 0 0 0 
22300 124473 0 0 0 0 
22400 124717 0 0 0 0 
22500 124780 0 0 0 0 
22600 124643 0 0 0 0 
22700 124928 0 0 0 0 
22800 124690 2 0 0 0 
22900 124566 21 0 0 0 
23000 124623 11 0 0 0 
23100 124433 2 0 0 0 
23200 124534 10 0 0 0 
23300 124572 2 0 0 0 
23400 124641 0 0 0 0 
23500 124602 0 0 0 0 
23600 124285 14 0 0 0 
23700 124462 0 0 0 0 
23800 124641 1 0 0 0 
23900 124580 0 0 0 0 
24000 124645 14 0 0 0 
24100 124630 18 0 0 0 
24200 124859 61 0 0 0 
24300 124678 34 0 0 0 
24400 124624 17 0 0 0 
24500 124412 35 0 0 0 
24600 124221 30 0 0 0 
24700 124308 22 0 0 0 
24800 124299 12 0 0 0 
24900 124395 1 0 0 0 
25000 124543 1 0 0 0 
25100 124285 4 0 0 0 
25200 124570 3 0 0 0 
25300 124610 3 0 0 0 
25400 124522 0 0 0 0 
25500 124501 6 0 0 0 
25600 124500 8 0 0 0 
25700 124725 0 0 0 0 
25800 124538 0 0 0 0 
25900 124442 0 0 0 0 
26000 124235 2 0 0 0 
26100 124456 4 1 0 0 
26200 124589 0 0 0 0 
26300 124482 0 10 0 0 
26400 124410 1 11 0 0 
26500 124689 0 14 0 0 
26600 124544 0 21 0 0 
26700 124748 0 8 0 0 
26800 124775 5 9 0 0 
26900 124673 11 0 0 0 
27000 124728 0 0 0 0 
27100 124674 1 0 0 0 
27200 124746 0 0 0 0 
27300 124901 0 0 0 0 
27400 124770 2 0 0 0 
27500 124755 8 0 0 1 
27600 124673 29 0 0 0 
27700 124729 25 0 0 0 
27800 124628 33 1 0 0 
27900 124868 71 0 0 0 
28000 124853 71 0 0 0 
28100 124754 102 0 0 0 
28200 124633 144 2 0 0 
28300 124754 134 2 0 0 
28400 124563 210 19 0 0 
28500 124481 188 12 0 0 
28600 124592 198 7 0 0 
28700 124671 197 5 0 0 
28800 124523 243 11 0 0 
28900 124718 195 5 0 0 
29000 124691 157 0 0 0 
29100 124541 157 0 0 0 
29200 124459 122 3 0 0 
29300 124211 141 0 0 0 
29400 124297 94 0 0 0 
29500 124676 99 0 0 0 
29600 124508 173 0 0 0 
29700 124273 212 0 0 0 
29800 123907 233 0 0 0 
29900 123884 144 0 0 0 
30000 124256 148 0 0 0 
30100 124085 93 0 0 0 
30200 123973 81 2 0 0 
30300 124403 89 0 0 0 
30400 124382 147 0 0 0 
30500 124486 130 0 0 0 
30600 124510 93 0 0 0 
30700 124578 54 0 0 0 
30800 124616 44 0 0 0 
30900 124466 41 0 0 0 
31000 124678 30 0 0 0 
31100 124444 2 0 0 0 
31200 124482 21 0 0 0 
31300 124562 31 0 0 0 
31400 124379 57 0 0 0 
31500 124311 47 0 0 0 
31600 124272 38 0 0 0 
31700 124261 39 0 0 0 
31800 124394 49 0 0 0 
31900 124577 61 0 0 0 
32000 124671 36 0 0 0 
32100 124735 31 0 0 0 
32200 124722 26 2 0 0 
32300 124744 17 4 0 0 
32400 124672 13 0 0 0 
32500 124792 5 0 0 0 
