# Avida tasks execution data
# Fri Jun  8 09:33:27 2018
# First column gives the current update, all further columns give the number
# of times the particular task has been executed this update.
#  1: Update
#  2: Echo
#  3: Nand
#  4: Not
#  5: And
#  6: OrNot

100 8890 0 0 0 0 
200 125990 10 0 0 0 
300 126000 29 0 0 0 
400 126000 53 0 0 0 
500 125980 61 2 0 0 
600 125952 45 7 0 0 
700 125972 112 10 0 0 
800 125896 183 22 0 0 
900 125803 238 9 0 0 
1000 125766 270 23 0 0 
1100 125722 312 30 0 0 
1200 125835 214 11 0 0 
1300 125939 94 2 0 0 
1400 125973 72 0 0 0 
1500 125980 59 0 0 0 
1600 125943 60 0 0 0 
1700 125988 99 2 0 0 
1800 125977 126 24 0 0 
1900 125976 109 96 0 0 
2000 125946 77 82 0 0 
2100 125978 112 88 0 0 
2200 125959 176 74 0 0 
2300 125959 240 93 0 0 
2400 125918 175 72 0 0 
2500 125937 244 63 0 0 
2600 125905 400 132 0 0 
2700 125846 465 143 0 0 
2800 125874 661 162 0 0 
2900 125857 756 228 0 0 
3000 125784 845 257 0 0 
3100 125786 1040 254 0 0 
3200 125850 1069 224 0 0 
3300 125775 1171 213 0 0 
3400 125775 1031 177 0 0 
3500 125612 886 100 0 0 
3600 125637 495 29 0 0 
3700 125656 235 25 0 0 
3800 125707 164 9 0 0 
3900 125727 55 16 0 0 
4000 125777 17 20 0 8 
4100 125708 11 36 0 6 
4200 125712 45 25 0 20 
4300 125687 57 20 0 0 
4400 125769 40 27 0 0 
4500 125724 58 28 0 0 
4600 125803 89 18 0 0 
4700 125829 106 9 0 0 
4800 125880 243 5 0 0 
4900 125899 279 0 0 0 
5000 125818 409 0 0 0 
5100 125778 550 0 0 0 
5200 125776 758 1 0 0 
5300 125626 956 0 0 0 
5400 125657 822 2 0 0 
5500 125547 886 5 0 0 
5600 125400 959 19 0 0 
5700 125494 952 11 0 0 
5800 125417 771 4 0 0 
5900 125302 736 18 0 0 
6000 125331 804 27 0 0 
6100 125312 796 18 0 0 
6200 125285 880 30 0 2 
6300 125192 737 18 0 0 
6400 125168 759 19 0 0 
6500 125157 682 56 0 0 
6600 125267 592 37 0 0 
6700 125263 732 34 0 0 
6800 125186 616 29 0 0 
6900 125063 651 30 0 0 
7000 124998 610 40 0 0 
7100 124908 592 47 0 3 
7200 124857 515 87 0 1 
7300 124746 453 38 0 0 
7400 124716 595 34 0 0 
7500 124762 610 22 0 0 
7600 124494 710 14 0 0 
7700 124267 885 36 0 0 
7800 124314 850 17 0 2 
7900 124458 743 16 0 0 
8000 124447 639 7 0 0 
8100 124520 710 3 0 0 
8200 124473 760 3 0 0 
8300 124431 835 0 0 0 
8400 124222 850 5 0 0 
8500 124270 860 14 0 0 
8600 124340 765 3 0 0 
8700 124597 580 0 0 0 
8800 124602 396 2 0 0 
8900 124604 322 1 0 0 
9000 124791 254 2 0 0 
9100 124750 269 1 0 0 
9200 124707 295 12 0 0 
9300 124871 214 17 0 0 
9400 124931 195 5 0 0 
9500 124916 176 6 0 0 
9600 124555 197 4 0 0 
9700 124525 300 3 0 0 
9800 124517 431 6 0 0 
9900 124424 530 3 0 0 
10000 124396 507 20 0 0 
10100 124367 441 73 0 0 
10200 124387 515 67 0 0 
10300 124533 343 42 0 0 
10400 124562 369 17 0 0 
10500 124490 335 34 0 0 
10600 124773 231 21 0 0 
10700 124459 304 17 0 0 
10800 124555 295 32 0 2 
10900 124415 485 27 0 2 
11000 124691 765 42 0 0 
11100 124603 1160 62 0 0 
11200 124629 1421 81 0 0 
11300 124574 1654 71 0 4 
11400 124467 2048 115 0 8 
11500 124382 2363 144 0 10 
11600 124430 2408 154 0 11 
11700 124366 2622 151 0 19 
11800 124556 3051 251 0 70 
11900 124592 3429 291 0 97 
12000 124455 3726 271 0 178 
12100 124495 4116 432 0 220 
12200 124710 4408 587 0 296 
12300 124911 4678 820 0 372 
12400 124817 5142 1130 0 368 
12500 124474 5353 1541 0 454 
12600 124393 5743 1711 0 355 
12700 124450 5869 2013 0 358 
12800 124156 6246 2455 0 412 
12900 124319 6430 2713 0 323 
13000 124353 6321 3096 0 498 
13100 124295 6486 3392 0 473 
13200 123958 6651 3608 0 429 
13300 123772 6766 3623 0 390 
13400 123830 6835 3900 0 348 
13500 123366 6914 4203 0 526 
13600 123064 6950 4460 0 573 
13700 123217 7115 4265 0 491 
13800 123238 7370 4307 0 483 
13900 122975 7452 4512 0 613 
14000 122967 7370 4594 0 646 
14100 123043 7525 4435 0 638 
14200 122939 8068 4457 0 611 
14300 122249 8274 4646 0 778 
14400 122329 8593 4605 0 809 
14500 122009 8744 4646 0 868 
14600 122418 8872 4540 0 740 
14700 122671 8967 4425 0 706 
14800 122871 9160 4343 0 662 
14900 122875 9371 4301 0 703 
15000 123179 9652 4180 0 590 
15100 123440 9824 4138 0 571 
15200 123755 9992 4089 0 507 
15300 124006 10261 3958 0 390 
15400 124215 10440 3883 0 275 
15500 124435 10562 3859 0 212 
15600 124353 10496 3894 0 193 
15700 124230 10516 3877 0 162 
15800 124358 10648 3779 0 124 
15900 124417 10710 3683 0 97 
16000 124377 10730 3733 0 107 
16100 124553 10774 3673 0 65 
16200 124538 10746 3581 0 33 
16300 124659 10854 3538 0 39 
16400 124707 10907 3520 0 35 
16500 124673 11044 3515 0 11 
16600 124380 11224 3521 0 20 
16700 124374 11258 3549 0 27 
16800 124116 11401 3535 0 41 
16900 124059 11556 3570 0 78 
17000 124080 11597 3569 0 72 
17100 124145 11707 3609 0 48 
17200 124235 11647 3613 0 34 
17300 124499 11724 3643 0 21 
17400 124267 12379 3640 0 31 
17500 124214 12452 3610 0 31 
17600 123971 12793 3593 0 84 
17700 123801 13086 3618 0 90 
17800 123364 13748 3551 0 59 
17900 123412 14315 3531 0 70 
18000 123240 14688 3539 0 71 
18100 123093 15068 3552 0 81 
18200 123102 15068 3543 0 87 
18300 122886 15319 3510 0 89 
18400 122513 15802 3475 0 86 
18500 122273 16052 3505 0 100 
18600 122426 16229 3500 0 57 
18700 122167 16629 3552 0 71 
18800 121948 16891 3480 0 44 
18900 122282 16718 3487 0 14 
19000 122311 16856 3461 0 19 
19100 121968 17197 3481 0 2 
19200 121922 17106 3537 0 7 
19300 121683 17352 3592 0 4 
19400 121636 17600 3565 0 16 
19500 121890 17654 3573 0 46 
19600 121830 17973 3516 0 40 
19700 121650 18114 3549 0 78 
19800 122142 17982 3629 0 27 
19900 122106 17921 3641 0 30 
20000 122139 18078 3613 0 27 
20100 122228 18032 3604 0 20 
20200 122331 18079 3616 0 24 
20300 122881 18023 3604 0 56 
20400 123142 17952 3592 0 41 
20500 122946 17928 3589 0 46 
20600 123450 17954 3601 0 44 
20700 123320 18058 3634 0 37 
20800 123591 17979 3668 0 50 
20900 123579 18009 3631 0 66 
21000 123666 17834 3807 0 175 
