# Avida time data
# Fri Jun 15 12:07:36 2018
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

0 0 0 30 
100 1.03086 6.98413 3780 
200 2.07055 14.9308 108000 
300 3.11247 22.755 108000 
400 4.15335 30.5611 108000 
500 5.19174 38.3233 108000 
600 6.22792 46.1083 108000 
700 7.26111 53.8678 108000 
800 8.29272 61.6611 108000 
900 9.3199 69.5047 108000 
1000 10.343 77.3167 108000 
1100 11.3484 85.3561 108000 
1200 12.1732 102.051 108000 
1300 12.7666 115.588 108000 
1400 13.3253 124.736 108000 
1500 13.8811 133.437 108000 
1600 14.4375 141.976 108000 
1700 14.9905 150.51 108000 
1800 15.4889 163.482 108000 
1900 15.7519 186.135 108000 
2000 15.9027 198.911 108000 
2100 16.0001 219.575 108000 
2200 16.0349 238.157 108000 
2300 16.0552 253.061 108000 
2400 16.0736 262.842 108000 
2500 16.0918 272.019 108000 
2600 16.1099 281.113 108000 
2700 16.1281 290.29 108000 
2800 16.1462 299.447 108000 
2900 16.1643 309.013 108000 
3000 16.1821 319.574 108000 
3100 16.2001 334.486 108000 
3200 16.218 351.478 108000 
3300 16.2359 366.822 108000 
3400 16.2531 381.876 108000 
3500 16.2637 404.548 108000 
3600 16.2727 417.974 108000 
3700 16.2817 431.047 108000 
3800 16.2906 444.934 108000 
3900 16.2995 459.577 108000 
4000 16.3084 475.272 108000 
4100 16.3171 490.189 108000 
4200 16.3259 504.606 108000 
4300 16.3347 518.705 108000 
4400 16.3435 532.668 108000 
4500 16.3522 546.641 108000 
4600 16.3609 560.472 108000 
4700 16.3697 574.407 108000 
4800 16.3783 588.521 108000 
4900 16.387 602.852 108000 
5000 16.3956 617.322 108000 
5100 16.4043 632.575 108000 
5200 16.413 648.004 108000 
5300 16.4216 663.746 108000 
5400 16.4303 679.791 108000 
5500 16.439 695.344 108000 
5600 16.4476 710.722 108000 
5700 16.4563 725.933 108000 
5800 16.465 741.269 108000 
5900 16.4736 756.353 108000 
6000 16.4822 771.229 108000 
6100 16.4909 786.028 108000 
6200 16.4994 801 108000 
6300 16.5045 827.796 108000 
6400 16.5067 843.232 108000 
6500 16.5088 857.971 108000 
6600 16.511 872.771 108000 
6700 16.5132 887.713 108000 
6800 16.5154 902.509 108000 
6900 16.5175 917.241 108000 
7000 16.5197 932.016 108000 
7100 16.5218 947.182 108000 
7200 16.5234 973.619 108000 
7300 16.5245 990.367 108000 
7400 16.5256 1005.5 108000 
7500 16.5267 1020.54 108000 
7600 16.5278 1035.62 108000 
7700 16.5289 1050.59 108000 
7800 16.53 1065.7 108000 
7900 16.5311 1081.01 108000 
8000 16.5322 1096.11 108000 
8100 16.5333 1111.35 108000 
8200 16.5344 1126.77 108000 
8300 16.5355 1142.3 108000 
8400 16.5366 1158.27 108000 
8500 16.5377 1174.01 108000 
8600 16.5388 1189.97 108000 
8700 16.5399 1206.38 108000 
